2026-03-13 00:50:52 | INFO | module=ln; input=0.5; result=-0.6931471805599453
2026-03-13 00:50:52 | INFO | module=log_10; input=0.5; result=-0.30102999566398925
2026-03-13 00:50:52 | INFO | module=system; input=0.5; result=-0.08375877713645695
2026-03-13 00:50:52 | INFO | module=ln; input=1.0; result=0.0
2026-03-13 00:50:52 | INFO | module=log_2; input=1.0; result=0.0
2026-03-13 00:50:52 | INFO | module=ln; input=1.0; result=0.0
2026-03-13 00:50:52 | INFO | module=log_3; input=1.0; result=0.0
2026-03-13 00:50:52 | INFO | module=ln; input=1.0; result=0.0
2026-03-13 00:50:52 | INFO | module=log_5; input=1.0; result=0.0
2026-03-13 00:50:52 | INFO | module=ln; input=1.0; result=0.0
2026-03-13 00:50:52 | INFO | module=log_10; input=1.0; result=0.0
2026-03-13 00:50:52 | INFO | module=system; input=1.0; result=NaN
2026-03-13 00:50:52 | INFO | module=ln; input=1.5; result=0.40546510810363545
2026-03-13 00:50:52 | INFO | module=log_2; input=1.5; result=0.5849625007146223
2026-03-13 00:50:52 | INFO | module=ln; input=1.5; result=0.40546510810363545
2026-03-13 00:50:52 | INFO | module=log_3; input=1.5; result=0.3690702464259416
2026-03-13 00:50:52 | INFO | module=ln; input=1.5; result=0.40546510810363545
2026-03-13 00:50:52 | INFO | module=log_5; input=1.5; result=0.2519296364097878
2026-03-13 00:50:52 | INFO | module=ln; input=1.5; result=0.40546510810363545
2026-03-13 00:50:52 | INFO | module=log_10; input=1.5; result=0.17609125905371906
2026-03-13 00:50:52 | INFO | module=system; input=1.5; result=0.016765418819791447
2026-03-13 00:50:52 | INFO | module=ln; input=2.0; result=0.6931471805599453
2026-03-13 00:50:52 | INFO | module=log_2; input=2.0; result=1.0
2026-03-13 00:50:52 | INFO | module=ln; input=2.0; result=0.6931471805599453
2026-03-13 00:50:52 | INFO | module=log_3; input=2.0; result=0.6309297535740583
2026-03-13 00:50:52 | INFO | module=ln; input=2.0; result=0.6931471805599453
2026-03-13 00:50:52 | INFO | module=log_5; input=2.0; result=0.4306765580734094
2026-03-13 00:50:52 | INFO | module=ln; input=2.0; result=0.6931471805599453
2026-03-13 00:50:52 | INFO | module=log_10; input=2.0; result=0.30102999566398925
2026-03-13 00:50:52 | INFO | module=system; input=2.0; result=0.08375877713645695
